freq,unit,age,geo,flags,TIME_PERIOD,values
A,NR,Y45-49,LV,,2016,35
A,NR,Y45-49,LV,,2017,29
A,NR,Y45-49,LV,,2018,56
A,NR,Y45-49,LV,,2019,316
A,NR,Y45-49,LV,,2020,29
A,NR,Y45-49,NO,,1991,62
A,NR,Y45-49,NO,,1992,61
A,NR,Y45-49,NO,,1999,13
A,NR,Y45-49,NO,,2000,49
A,NR,Y45-49,NO,,2001,40
A,NR,Y45-49,NO,,2002,59
A,NR,Y45-49,NO,,2003,44
A,NR,Y45-49,NO,,2004,51
A,NR,Y45-49,NO,,2005,46
A,NR,Y45-49,NO,,2006,55
A,NR,Y45-49,PT,,2008,111
A,NR,Y45-49,PT,,2009,128
A,NR,Y45-49,PT,,2010,128
A,NR,Y45-49,PT,,2011,116
A,NR,Y45-49,PT,,2012,123
A,NR,Y45-49,PT,,2014,111
A,NR,Y45-49,PT,,2015,50
A,NR,Y45-49,PT,p,2016,48
A,NR,Y45-49,PT,,2017,118
A,NR,Y45-49,PT,,2018,131
A,NR,Y45-49,PT,,2019,107
A,NR,Y45-49,PT,,2020,92
A,NR,Y45-49,PT,,2022,100
A,NR,Y45-49,RO,,1995,2707
A,NR,Y45-49,RO,,1996,2112
A,NR,Y45-49,RO,,1997,1519
A,NR,Y45-49,RO,,1998,1186
A,NR,Y45-49,RO,,1999,1317
A,NR,Y45-49,RO,,2000,1330
A,NR,Y45-49,RO,,2001,1025
A,NR,Y45-49,RO,,2002,1249
A,NR,Y45-49,RO,,2003,1000
A,NR,Y45-49,RO,,2004,1189
A,NR,Y45-49,RO,,2005,618
A,NR,Y45-49,RO,,2006,595
A,NR,Y45-49,RO,,2008,489
A,NR,Y45-49,RO,,2009,384
A,NR,Y45-49,RO,,2010,431
A,NR,Y45-49,RO,,2011,481
A,NR,Y45-49,RO,,2012,464
A,NR,Y45-49,RO,,2013,575
A,NR,Y45-49,RO,,2014,498
A,NR,Y45-49,RO,,2015,474
A,NR,Y45-49,RO,,2016,477
A,NR,Y45-49,RO,,2017,399
A,NR,Y45-49,RO,,2018,403
A,NR,Y45-49,RO,,2019,379
A,NR,Y45-49,RO,,2020,289
A,NR,Y45-49,RO,,2021,296
A,NR,Y45-49,RO,,2022,365
A,NR,Y45-49,RO,,2023,399
A,NR,Y45-49,RS,,2007,290
A,NR,Y45-49,RS,,2008,266
A,NR,Y45-49,RS,,2017,106
A,NR,Y45-49,RS,,2018,120
A,NR,Y45-49,RS,,2019,125
A,NR,Y45-49,RS,,2020,110
A,NR,Y45-49,RS,,2021,111
A,NR,Y45-49,RS,,2022,113
A,NR,Y45-49,RU,,2006,7996
A,NR,Y45-49,RU,,2007,6940
A,NR,Y45-49,RU,,2008,7261
A,NR,Y45-49,RU,,2009,6667
A,NR,Y45-49,RU,,2013,5029
A,NR,Y45-49,RU,,2014,4607
A,NR,Y45-49,SE,,1961,43
A,NR,Y45-49,SE,,1962,49
A,NR,Y45-49,SE,,1963,35
A,NR,Y45-49,SE,,1964,26
A,NR,Y45-49,SE,,1965,39
A,NR,Y45-49,SE,,1966,42
A,NR,Y45-49,SE,,1967,48
A,NR,Y45-49,SE,,1968,93
A,NR,Y45-49,SE,,1969,89
A,NR,Y45-49,SE,,1970,110
A,NR,Y45-49,SE,,1971,111
A,NR,Y45-49,SE,,1972,111
A,NR,Y45-49,SE,,1973,147
A,NR,Y45-49,SE,,1974,147
A,NR,Y45-49,SE,,1975,190
A,NR,Y45-49,SE,,1976,194
A,NR,Y45-49,SE,,1977,211
A,NR,Y45-49,SE,,1978,198
A,NR,Y45-49,SE,,1979,278
A,NR,Y45-49,SE,,1980,246
A,NR,Y45-49,SE,,1981,281
A,NR,Y45-49,SE,,1982,273
A,NR,Y45-49,SE,,1983,272
A,NR,Y45-49,SE,,1984,262
A,NR,Y45-49,SE,,1985,243
A,NR,Y45-49,SE,,1986,216
A,NR,Y45-49,SE,,1987,249
A,NR,Y45-49,SE,,1988,219
A,NR,Y45-49,SE,,1989,278
A,NR,Y45-49,SE,,1990,261
A,NR,Y45-49,SE,,1991,280
A,NR,Y45-49,SE,,1992,259
A,NR,Y45-49,SE,,1993,289
A,NR,Y45-49,SE,,1994,218
A,NR,Y45-49,SE,,1995,235
A,NR,Y45-49,SE,,1996,204
A,NR,Y45-49,SE,,1997,201
A,NR,Y45-49,SE,,1998,163
A,NR,Y45-49,SE,,1999,181
A,NR,Y45-49,SE,,2000,152
A,NR,Y45-49,SE,,2001,186
A,NR,Y45-49,SE,,2002,187
A,NR,Y45-49,SE,,2003,192
A,NR,Y45-49,SE,,2004,174
A,NR,Y45-49,SE,,2005,203
A,NR,Y45-49,SE,,2006,170
A,NR,Y45-49,SE,,2008,196
A,NR,Y45-49,SE,,2009,209
A,NR,Y45-49,SE,,2010,238
A,NR,Y45-49,SI,,1995,141
A,NR,Y45-49,SI,,1996,119
A,NR,Y45-49,SI,,1997,97
A,NR,Y45-49,SI,,1998,70
A,NR,Y45-49,SI,,1999,85
A,NR,Y45-49,SI,,2000,79
A,NR,Y45-49,SI,,2001,62
A,NR,Y45-49,SI,,2002,65
A,NR,Y45-49,SI,,2003,57
A,NR,Y45-49,SI,,2004,54
A,NR,Y45-49,SI,,2005,51
A,NR,Y45-49,SI,,2006,60
A,NR,Y45-49,SI,,2007,54
A,NR,Y45-49,SI,,2008,45
A,NR,Y45-49,SI,,2009,44
A,NR,Y45-49,SI,,2010,35
A,NR,Y45-49,SI,,2012,30
A,NR,Y45-49,SI,,2013,32
A,NR,Y45-49,SI,,2015,30
A,NR,Y45-49,SI,,2016,33
A,NR,Y45-49,SI,,2017,34
A,NR,Y45-49,SI,,2018,29
A,NR,Y45-49,SI,,2019,27
A,NR,Y45-49,SI,,2020,31
A,NR,Y45-49,SI,,2022,43
A,NR,Y45-49,SK,,1996,109
A,NR,Y45-49,SK,,1999,86
A,NR,Y45-49,SK,,2000,91
A,NR,Y45-49,SK,,2001,102
A,NR,Y45-49,SK,,2002,82
A,NR,Y45-49,SK,,2003,91
A,NR,Y45-49,SK,,2004,88
A,NR,Y45-49,SK,,2005,86
A,NR,Y45-49,SK,,2006,52
A,NR,Y45-49,SK,,2007,76
A,NR,Y45-49,SK,,2008,92
A,NR,Y45-49,SK,,2009,89
A,NR,Y45-49,SK,,2010,76
A,NR,Y45-49,SK,,2011,65
A,NR,Y45-49,SK,,2012,72
A,NR,Y45-49,SK,,2013,63
A,NR,Y45-49,SK,,2014,84
A,NR,Y45-49,SK,,2015,63
A,NR,Y45-49,SK,,2016,68
A,NR,Y45-49,SK,,2017,64
A,NR,Y45-49,SK,,2018,62
A,NR,Y45-49,SK,,2019,54
A,NR,Y45-49,SK,,2020,46
A,NR,Y45-49,SK,,2021,54
A,NR,Y45-49,SK,,2022,59
A,NR,Y45-49,SK,,2023,44
A,NR,Y45-49,UA,,2023,0
A,NR,Y45-49,UK,,1992,438
A,NR,Y45-49,UK,,1995,536
A,NR,Y45-49,UK,,1996,502
A,NR,Y45-49,UK,,1997,548
A,NR,Y45-49,UK,,1998,575
A,NR,Y45-49,UK,,1999,504
A,NR,Y45-49,UK,,2000,443
A,NR,Y45-49,UK,,2001,389
A,NR,Y45-49,UK,,2002,468
A,NR,Y45-49,UK,,2003,507
A,NR,Y45-49,UK,,2004,477
A,NR,Y45-49,UK,,2005,569
A,NR,Y45-49,UK,,2006,669
A,NR,Y45-49,UK,,2007,747
A,NR,Y45-49,UK,,2008,672
A,NR,Y45-49,UK,,2009,761
A,NR,Y45-49,UK,,2010,702
A,NR,Y45-49,UK,,2011,700
A,NR,Y45-49,UK,,2012,697
A,NR,Y45-49,UK,p,2015,746
A,NR,Y45-49,UK,,2016,749
A,NR,Y_GE50,AL,,2017,2
A,NR,Y_GE50,AL,,2018,1
A,NR,Y_GE50,AL,,2019,1
A,NR,Y_GE50,AL,,2020,1
A,NR,Y_GE50,AL,,2022,1
A,NR,Y_GE50,AL,,2023,0
A,NR,Y_GE50,AZ,,2012,77
A,NR,Y_GE50,AZ,,2016,49
A,NR,Y_GE50,AZ,,2017,49
A,NR,Y_GE50,AZ,,2018,52
A,NR,Y_GE50,BE,,1998,2
A,NR,Y_GE50,BE,,1999,1
A,NR,Y_GE50,BE,,2000,1
A,NR,Y_GE50,BE,,2001,0
A,NR,Y_GE50,BE,,2002,0
A,NR,Y_GE50,BE,,2003,1
A,NR,Y_GE50,BE,,2004,1
A,NR,Y_GE50,BE,,2005,0
A,NR,Y_GE50,BE,,2007,0
A,NR,Y_GE50,BE,,2008,1
A,NR,Y_GE50,BE,,2009,1
A,NR,Y_GE50,BE,,2010,1
A,NR,Y_GE50,BE,,2011,1
A,NR,Y_GE50,BG,,1995,11
A,NR,Y_GE50,BG,,1996,3
A,NR,Y_GE50,BG,,1999,11
A,NR,Y_GE50,BG,,2000,19
A,NR,Y_GE50,BG,,2001,10
A,NR,Y_GE50,BG,,2002,11
A,NR,Y_GE50,BG,,2003,12
A,NR,Y_GE50,BG,,2004,9
A,NR,Y_GE50,BG,,2005,2
A,NR,Y_GE50,BG,,2006,1
A,NR,Y_GE50,BG,,2007,5
A,NR,Y_GE50,BG,,2008,2
A,NR,Y_GE50,BG,,2009,0
A,NR,Y_GE50,BG,,2010,8
A,NR,Y_GE50,BG,,2011,2
A,NR,Y_GE50,BG,,2012,12
A,NR,Y_GE50,BG,,2013,4
A,NR,Y_GE50,BG,,2014,5
A,NR,Y_GE50,BG,,2015,5
A,NR,Y_GE50,BG,,2016,23
A,NR,Y_GE50,BG,,2017,8
A,NR,Y_GE50,BG,,2018,7
A,NR,Y_GE50,BG,,2019,11
A,NR,Y_GE50,BG,,2020,11
A,NR,Y_GE50,BG,,2021,12
A,NR,Y_GE50,BY,,2006,0
A,NR,Y_GE50,BY,,2007,0
A,NR,Y_GE50,BY,,2008,0
A,NR,Y_GE50,BY,,2009,0
A,NR,Y_GE50,BY,,2011,0
A,NR,Y_GE50,BY,,2012,0
A,NR,Y_GE50,CH,,2007,3
A,NR,Y_GE50,CH,,2008,8
A,NR,Y_GE50,CH,,2009,7
A,NR,Y_GE50,CH,,2010,3
A,NR,Y_GE50,CH,,2011,6
A,NR,Y_GE50,CH,,2012,6
A,NR,Y_GE50,CH,,2013,3
A,NR,Y_GE50,CH,,2014,8
A,NR,Y_GE50,CH,,2015,3
A,NR,Y_GE50,CH,,2016,8
A,NR,Y_GE50,CH,,2017,5
A,NR,Y_GE50,CH,,2018,1
A,NR,Y_GE50,CH,,2019,2
A,NR,Y_GE50,CH,,2020,8
A,NR,Y_GE50,CZ,,1995,9
A,NR,Y_GE50,CZ,,1996,22
A,NR,Y_GE50,CZ,,1997,13
A,NR,Y_GE50,CZ,,1998,5
A,NR,Y_GE50,CZ,,1999,8
A,NR,Y_GE50,CZ,,2000,2
A,NR,Y_GE50,CZ,,2001,5
A,NR,Y_GE50,CZ,,2002,6
A,NR,Y_GE50,CZ,,2003,5
A,NR,Y_GE50,CZ,,2004,8
A,NR,Y_GE50,CZ,,2005,8
A,NR,Y_GE50,CZ,,2006,3
A,NR,Y_GE50,CZ,,2007,4
A,NR,Y_GE50,CZ,,2008,3
A,NR,Y_GE50,CZ,,2009,7
A,NR,Y_GE50,CZ,,2010,3
A,NR,Y_GE50,CZ,,2011,2
A,NR,Y_GE50,CZ,,2012,3
A,NR,Y_GE50,CZ,,2013,3
A,NR,Y_GE50,CZ,,2014,3
A,NR,Y_GE50,CZ,,2015,3
A,NR,Y_GE50,CZ,,2016,1
A,NR,Y_GE50,CZ,,2017,6
A,NR,Y_GE50,CZ,,2018,7
A,NR,Y_GE50,CZ,,2019,2
A,NR,Y_GE50,CZ,,2020,4
A,NR,Y_GE50,CZ,,2022,4
A,NR,Y_GE50,DE,,1999,10
A,NR,Y_GE50,DE,,2000,0
A,NR,Y_GE50,DE,,2001,0
A,NR,Y_GE50,DE,,2002,0
A,NR,Y_GE50,DE,,2003,48
A,NR,Y_GE50,DE,,2004,29
A,NR,Y_GE50,DE,,2005,19
A,NR,Y_GE50,DE,,2006,0
A,NR,Y_GE50,DE,,2007,11
A,NR,Y_GE50,DE,,2008,20
A,NR,Y_GE50,DE,,2009,16
A,NR,Y_GE50,DE,,2010,7
A,NR,Y_GE50,DE,,2011,22
A,NR,Y_GE50,DE,,2012,17
A,NR,Y_GE50,DE,,2014,14
A,NR,Y_GE50,DE,,2015,24
A,NR,Y_GE50,DE,,2016,13
A,NR,Y_GE50,DE,,2017,16
A,NR,Y_GE50,DE,,2018,14
A,NR,Y_GE50,DE,,2020,23
A,NR,Y_GE50,DE,,2022,22
A,NR,Y_GE50,DE,,2023,20
A,NR,Y_GE50,DE_TOT,,1999,10
A,NR,Y_GE50,DE_TOT,,2000,0
A,NR,Y_GE50,DE_TOT,,2001,0
A,NR,Y_GE50,DE_TOT,,2002,0
A,NR,Y_GE50,DE_TOT,,2003,48
A,NR,Y_GE50,DE_TOT,,2004,29
A,NR,Y_GE50,DE_TOT,,2005,19
A,NR,Y_GE50,DE_TOT,,2006,0
A,NR,Y_GE50,DE_TOT,,2007,11
A,NR,Y_GE50,DE_TOT,,2008,20
A,NR,Y_GE50,DE_TOT,,2009,16
A,NR,Y_GE50,DE_TOT,,2010,7
A,NR,Y_GE50,DE_TOT,,2011,22
A,NR,Y_GE50,DE_TOT,,2012,17
A,NR,Y_GE50,DE_TOT,,2013,15
A,NR,Y_GE50,DE_TOT,,2014,14
A,NR,Y_GE50,DE_TOT,,2015,24
A,NR,Y_GE50,DE_TOT,,2016,13
A,NR,Y_GE50,DE_TOT,,2017,16
A,NR,Y_GE50,DE_TOT,,2018,14
A,NR,Y_GE50,DE_TOT,,2023,20
A,NR,Y_GE50,DK,,1999,0
A,NR,Y_GE50,DK,,2000,0
A,NR,Y_GE50,DK,,2001,0
A,NR,Y_GE50,DK,,2002,0
A,NR,Y_GE50,DK,,2003,0
A,NR,Y_GE50,DK,,2004,0
A,NR,Y_GE50,DK,,2005,0
A,NR,Y_GE50,DK,,2006,0
A,NR,Y_GE50,EE,,1995,3
A,NR,Y_GE50,EE,,1996,3
A,NR,Y_GE50,EE,,1997,2
A,NR,Y_GE50,EE,,1998,1
A,NR,Y_GE50,EE,,1999,2
A,NR,Y_GE50,EE,,2007,1
A,NR,Y_GE50,EE,,2008,1
A,NR,Y_GE50,EE,,2009,0
A,NR,Y_GE50,EE,,2010,0
A,NR,Y_GE50,EE,,2011,1
A,NR,Y_GE50,EE,,2012,0
A,NR,Y_GE50,EE,,2013,0
A,NR,Y_GE50,EE,,2014,1
A,NR,Y_GE50,EE,,2015,0
A,NR,Y_GE50,EE,,2016,0
A,NR,Y_GE50,EE,,2017,0
A,NR,Y_GE50,EE,,2018,0
A,NR,Y_GE50,EE,,2019,0
A,NR,Y_GE50,EE,,2020,0
A,NR,Y_GE50,EE,,2021,1
A,NR,Y_GE50,EE,,2022,1
A,NR,Y_GE50,EL,,1991,7
A,NR,Y_GE50,EL,,1992,14
A,NR,Y_GE50,EL,,1993,11
A,NR,Y_GE50,EL,,1994,12
A,NR,Y_GE50,EL,,1995,52
A,NR,Y_GE50,EL,,1996,41
A,NR,Y_GE50,EL,,1999,25
A,NR,Y_GE50,EL,,2000,48
A,NR,Y_GE50,EL,,2001,32
A,NR,Y_GE50,EL,,2002,48
A,NR,Y_GE50,EL,,2003,48
A,NR,Y_GE50,ES,,1999,0
A,NR,Y_GE50,ES,,2000,0
A,NR,Y_GE50,ES,,2023,0
A,NR,Y_GE50,FI,,1991,3
A,NR,Y_GE50,FI,,1995,3
A,NR,Y_GE50,FI,,1996,5
A,NR,Y_GE50,FI,,1999,0
A,NR,Y_GE50,FI,,2000,0
A,NR,Y_GE50,FI,,2001,0
A,NR,Y_GE50,FI,,2002,0
A,NR,Y_GE50,FI,,2003,0
A,NR,Y_GE50,FI,,2004,1
A,NR,Y_GE50,FI,,2005,0
A,NR,Y_GE50,FI,,2006,2
A,NR,Y_GE50,FI,,2007,0
A,NR,Y_GE50,FI,,2008,1
A,NR,Y_GE50,FI,,2009,1
A,NR,Y_GE50,FI,,2010,2
A,NR,Y_GE50,FI,,2011,1
A,NR,Y_GE50,FI,,2012,2
A,NR,Y_GE50,FI,,2013,3
A,NR,Y_GE50,FI,,2014,0
A,NR,Y_GE50,FI,,2015,0
A,NR,Y_GE50,FI,,2016,0
A,NR,Y_GE50,FI,,2017,0
A,NR,Y_GE50,FI,,2018,2
A,NR,Y_GE50,FI,,2019,0
A,NR,Y_GE50,FI,,2020,1
A,NR,Y_GE50,FI,,2021,2
A,NR,Y_GE50,FI,,2022,0
A,NR,Y_GE50,FI,,2023,1
A,NR,Y_GE50,FR,,1999,0
A,NR,Y_GE50,FR,,2001,0
A,NR,Y_GE50,FR,,2002,0
A,NR,Y_GE50,FR,,2003,0
A,NR,Y_GE50,FR,,2004,0
A,NR,Y_GE50,FR,,2005,0
A,NR,Y_GE50,FR,,2007,0
A,NR,Y_GE50,FR,,2014,543
A,NR,Y_GE50,FR,,2015,684
A,NR,Y_GE50,FR,,2016,965
A,NR,Y_GE50,FR,,2017,43
A,NR,Y_GE50,FR,,2018,31
A,NR,Y_GE50,FR,,2019,36
A,NR,Y_GE50,FR,b,2020,44
A,NR,Y_GE50,FR,,2021,44
A,NR,Y_GE50,FR,p,2022,66
A,NR,Y_GE50,FX,,1999,0
A,NR,Y_GE50,FX,,2001,0
A,NR,Y_GE50,FX,,2002,0
A,NR,Y_GE50,FX,,2003,0
A,NR,Y_GE50,FX,,2004,0
A,NR,Y_GE50,FX,,2005,0
A,NR,Y_GE50,FX,,2007,0
A,NR,Y_GE50,GE,,2006,3
A,NR,Y_GE50,GE,,2007,6
A,NR,Y_GE50,GE,,2009,182
A,NR,Y_GE50,GE,,2010,137
A,NR,Y_GE50,GE,,2011,134
A,NR,Y_GE50,GE,,2013,17
A,NR,Y_GE50,GE,,2015,13
A,NR,Y_GE50,GE,,2016,5
A,NR,Y_GE50,GE,,2017,18
A,NR,Y_GE50,GE,,2018,14
A,NR,Y_GE50,GE,,2020,9
A,NR,Y_GE50,GE,,2021,5
A,NR,Y_GE50,GE,,2022,8
A,NR,Y_GE50,GE,,2023,6
A,NR,Y_GE50,HR,,1999,0
A,NR,Y_GE50,HR,,2001,0
A,NR,Y_GE50,HR,,2002,3
A,NR,Y_GE50,HR,,2003,2
A,NR,Y_GE50,HR,,2006,2
A,NR,Y_GE50,HR,,2007,0
A,NR,Y_GE50,HR,,2008,0
A,NR,Y_GE50,HR,,2009,2
A,NR,Y_GE50,HR,,2010,2
A,NR,Y_GE50,HR,,2011,3
A,NR,Y_GE50,HR,,2012,1
A,NR,Y_GE50,HR,,2013,0
A,NR,Y_GE50,HR,,2014,2
A,NR,Y_GE50,HR,,2015,0
A,NR,Y_GE50,HR,,2016,1
A,NR,Y_GE50,HR,,2017,2
A,NR,Y_GE50,HR,,2018,1
A,NR,Y_GE50,HR,,2019,0
A,NR,Y_GE50,HR,,2020,1
A,NR,Y_GE50,HR,,2021,0
A,NR,Y_GE50,HR,,2022,0
A,NR,Y_GE50,HR,,2023,0
A,NR,Y_GE50,HU,,1995,3
A,NR,Y_GE50,HU,,1996,5
A,NR,Y_GE50,HU,,1997,4
A,NR,Y_GE50,HU,,1998,3
A,NR,Y_GE50,HU,,1999,10
A,NR,Y_GE50,HU,,2000,9
A,NR,Y_GE50,HU,,2001,6
A,NR,Y_GE50,HU,,2002,12
A,NR,Y_GE50,HU,,2003,8
A,NR,Y_GE50,HU,,2004,4
A,NR,Y_GE50,HU,,2005,7
A,NR,Y_GE50,HU,,2006,2
A,NR,Y_GE50,HU,,2007,6
A,NR,Y_GE50,HU,,2008,6
A,NR,Y_GE50,HU,,2009,3
A,NR,Y_GE50,HU,,2010,2
A,NR,Y_GE50,HU,,2011,3
A,NR,Y_GE50,HU,,2012,5
A,NR,Y_GE50,HU,,2013,1
A,NR,Y_GE50,HU,,2014,3
A,NR,Y_GE50,HU,,2015,3
A,NR,Y_GE50,HU,,2016,0
A,NR,Y_GE50,HU,,2017,5
A,NR,Y_GE50,HU,,2018,1
A,NR,Y_GE50,HU,,2019,0
A,NR,Y_GE50,HU,,2020,1
A,NR,Y_GE50,HU,,2021,3
A,NR,Y_GE50,HU,,2022,2
A,NR,Y_GE50,HU,,2023,1
A,NR,Y_GE50,IS,,1987,0
A,NR,Y_GE50,IS,,1988,0
A,NR,Y_GE50,IS,,1989,0
A,NR,Y_GE50,IS,,1999,0
A,NR,Y_GE50,IS,,2000,0
A,NR,Y_GE50,IS,,2003,0
A,NR,Y_GE50,IS,,2004,0
A,NR,Y_GE50,IS,,2006,0
A,NR,Y_GE50,IS,,2008,0
A,NR,Y_GE50,IS,,2009,0
A,NR,Y_GE50,IS,,2011,0
A,NR,Y_GE50,IS,,2017,0
A,NR,Y_GE50,IS,,2018,0
A,NR,Y_GE50,IT,,1980,104
A,NR,Y_GE50,IT,,1981,124
A,NR,Y_GE50,IT,,1982,99
A,NR,Y_GE50,IT,,1983,74
A,NR,Y_GE50,IT,,1984,129
A,NR,Y_GE50,IT,,1985,222
A,NR,Y_GE50,IT,,1986,136
A,NR,Y_GE50,IT,,1987,96
A,NR,Y_GE50,IT,,1988,103
A,NR,Y_GE50,IT,,1989,88
A,NR,Y_GE50,IT,,1999,0
A,NR,Y_GE50,IT,,2000,0
A,NR,Y_GE50,IT,,2001,0
A,NR,Y_GE50,IT,,2002,0
A,NR,Y_GE50,IT,,2003,0
A,NR,Y_GE50,IT,,2004,0
A,NR,Y_GE50,IT,,2005,32
A,NR,Y_GE50,IT,,2006,20
A,NR,Y_GE50,IT,,2007,28
A,NR,Y_GE50,IT,,2008,23
A,NR,Y_GE50,IT,,2009,25
A,NR,Y_GE50,IT,,2010,38
A,NR,Y_GE50,IT,,2011,34
A,NR,Y_GE50,IT,,2012,42
A,NR,Y_GE50,IT,,2013,33
A,NR,Y_GE50,IT,,2014,36
A,NR,Y_GE50,IT,,2016,30
A,NR,Y_GE50,IT,,2017,22
A,NR,Y_GE50,IT,p,2018,23
A,NR,Y_GE50,IT,,2020,34
A,NR,Y_GE50,IT,,2021,44
A,NR,Y_GE50,IT,,2022,35
A,NR,Y_GE50,LT,,2000,0
A,NR,Y_GE50,LT,,2001,0
A,NR,Y_GE50,LT,,2002,0
A,NR,Y_GE50,LT,,2003,0
A,NR,Y_GE50,LT,,2004,0
A,NR,Y_GE50,LT,,2005,0
A,NR,Y_GE50,LT,,2006,0
A,NR,Y_GE50,LT,,2007,0
A,NR,Y_GE50,LT,,2008,0
A,NR,Y_GE50,LT,,2009,0
A,NR,Y_GE50,LT,,2010,0
A,NR,Y_GE50,LT,,2011,0
A,NR,Y_GE50,LT,,2012,0
A,NR,Y_GE50,LT,,2014,0
A,NR,Y_GE50,LT,,2018,0
A,NR,Y_GE50,LT,,2020,0
A,NR,Y_GE50,LT,,2021,0
A,NR,Y_GE50,LT,,2022,0
A,NR,Y_GE50,LT,,2023,0
A,NR,Y_GE50,LV,,1999,1
A,NR,Y_GE50,LV,,2000,5
A,NR,Y_GE50,LV,,2001,7
A,NR,Y_GE50,LV,,2002,13
A,NR,Y_GE50,LV,,2003,1
A,NR,Y_GE50,LV,,2004,1
A,NR,Y_GE50,LV,,2005,0
A,NR,Y_GE50,LV,,2006,1
A,NR,Y_GE50,LV,,2007,3
A,NR,Y_GE50,LV,,2008,1
A,NR,Y_GE50,LV,,2009,2
A,NR,Y_GE50,LV,,2010,0
A,NR,Y_GE50,LV,,2011,1
A,NR,Y_GE50,LV,,2012,1
A,NR,Y_GE50,LV,,2013,4
A,NR,Y_GE50,LV,,2014,0
A,NR,Y_GE50,LV,,2015,2
A,NR,Y_GE50,LV,,2016,0
A,NR,Y_GE50,LV,,2017,0
A,NR,Y_GE50,LV,,2018,5
A,NR,Y_GE50,LV,,2019,31
A,NR,Y_GE50,LV,,2020,1
A,NR,Y_GE50,ME,,2016,1
A,NR,Y_GE50,ME,,2017,1
A,NR,Y_GE50,NO,,1999,0
A,NR,Y_GE50,NO,,2000,0
A,NR,Y_GE50,NO,,2001,0
A,NR,Y_GE50,NO,,2002,0
A,NR,Y_GE50,NO,,2003,0
A,NR,Y_GE50,NO,,2004,0
A,NR,Y_GE50,NO,,2005,0
A,NR,Y_GE50,NO,,2006,0
A,NR,Y_GE50,PT,,2008,0
A,NR,Y_GE50,PT,,2009,3
A,NR,Y_GE50,PT,,2010,3
A,NR,Y_GE50,PT,,2011,3
A,NR,Y_GE50,PT,,2012,0
A,NR,Y_GE50,PT,,2014,2
A,NR,Y_GE50,PT,,2015,0
A,NR,Y_GE50,PT,p,2016,2
A,NR,Y_GE50,PT,,2017,0
A,NR,Y_GE50,PT,,2018,0
A,NR,Y_GE50,PT,,2019,4
A,NR,Y_GE50,PT,,2020,0
A,NR,Y_GE50,PT,,2022,3
A,NR,Y_GE50,RO,,1995,0
A,NR,Y_GE50,RO,,1996,19
A,NR,Y_GE50,RO,,1997,0
A,NR,Y_GE50,RO,,1998,8
A,NR,Y_GE50,RO,,1999,15
A,NR,Y_GE50,RO,,2000,20
A,NR,Y_GE50,RO,,2001,18
A,NR,Y_GE50,RO,,2002,24
A,NR,Y_GE50,RO,,2003,25
A,NR,Y_GE50,RO,,2004,315
A,NR,Y_GE50,RO,,2005,8
A,NR,Y_GE50,RO,,2006,32
A,NR,Y_GE50,RO,,2008,14
A,NR,Y_GE50,RO,,2009,15
A,NR,Y_GE50,RO,,2010,35
A,NR,Y_GE50,RO,,2011,24
A,NR,Y_GE50,RO,,2012,22
A,NR,Y_GE50,RO,,2013,26
A,NR,Y_GE50,RO,,2014,21
A,NR,Y_GE50,RO,,2015,16
A,NR,Y_GE50,RO,,2016,21
A,NR,Y_GE50,RO,,2017,18
A,NR,Y_GE50,RO,,2018,11
A,NR,Y_GE50,RO,,2019,25
A,NR,Y_GE50,RO,,2020,20
A,NR,Y_GE50,RO,,2021,45
A,NR,Y_GE50,RO,,2022,82
A,NR,Y_GE50,RO,,2023,177
A,NR,Y_GE50,RS,,2007,20
A,NR,Y_GE50,RS,,2008,16
A,NR,Y_GE50,RS,,2017,6
A,NR,Y_GE50,RS,,2018,5
A,NR,Y_GE50,RS,,2019,6
A,NR,Y_GE50,RS,,2020,6
A,NR,Y_GE50,RS,,2021,7
A,NR,Y_GE50,RS,,2022,14
A,NR,Y_GE50,RU,,2006,223
A,NR,Y_GE50,RU,,2007,218
A,NR,Y_GE50,RU,,2008,0
A,NR,Y_GE50,RU,,2009,198
A,NR,Y_GE50,RU,,2013,151
A,NR,Y_GE50,RU,,2014,151
A,NR,Y_GE50,SE,,1998,1
A,NR,Y_GE50,SE,,1999,1
A,NR,Y_GE50,SE,,2000,5
A,NR,Y_GE50,SE,,2001,4
A,NR,Y_GE50,SE,,2002,1
A,NR,Y_GE50,SE,,2003,3
A,NR,Y_GE50,SE,,2004,5
A,NR,Y_GE50,SE,,2005,2
A,NR,Y_GE50,SE,,2006,2
A,NR,Y_GE50,SE,,2008,4
A,NR,Y_GE50,SE,,2009,9
A,NR,Y_GE50,SE,,2010,56
A,NR,Y_GE50,SI,,1995,4
A,NR,Y_GE50,SI,,1996,0
A,NR,Y_GE50,SI,,1998,4
A,NR,Y_GE50,SI,,1999,0
A,NR,Y_GE50,SI,,2000,2
A,NR,Y_GE50,SI,,2001,1
A,NR,Y_GE50,SI,,2002,8
A,NR,Y_GE50,SI,,2003,2
A,NR,Y_GE50,SI,,2004,0
A,NR,Y_GE50,SI,,2005,3
A,NR,Y_GE50,SI,,2006,0
A,NR,Y_GE50,SI,,2007,1
A,NR,Y_GE50,SI,,2008,0
A,NR,Y_GE50,SI,,2009,1
A,NR,Y_GE50,SI,,2010,1
A,NR,Y_GE50,SI,,2012,1
